,title,description,title_label,description_label
729, 리포트  광주 소아 청소년 확진 증가  백신 접종 확대,오미크론 확산세가 좀처럼 잡히지 않으면서  코로나 에 확진된 소아 청소년들이 연일 늘어나고 있습니다  많아지고  코로나  감염에 대비해 약품을 미리 확보해두려는 수요가 함께 몰리고 있기 때문인 것으로  ,0,0
730, 세쌍둥이 출산  황신영  목안에 개미  마리 있는듯  확진 근황,개그우먼 황신영이  코로나  확진 후 근황을 전했다  황신영은  일 자신의 인스타그램에  목안이  둘째 아들과  코로나  확진 후 힘들어하는 황신영의 근황이 안타까움을 안긴다  한편 황신영은 세쌍둥이를 출산  ,1,0
731,휴온스 주총   송수영  윤상배 각자 대표이사 체제로,휴온스그룹 관계자는  휴온스와 휴메딕스 모두  코로나 로 장기화와 경기침체에도 불구하고 준비해온 성장 모멘텀들이 제 역할을 해 사상 최대 매출을 기록  실적 방어에 성공했다 며  휴온스와 휴메딕스는 올해도  ,0,0
732,금융위  인수위 업무보고   코로나  피해 자영업자 금융지원 논의,대통령직인수위원회가  일 금융위원회와 함께 신종  코로나 바이러스 감염증 코로나  피해 소상공인 자영업자를 대상으로 다양한 금융지원정책을 추진하기로 했다  인수위 경제 분과는 이날 오전 금융위 업무보고를  ,0,0
733,  노사   억원 특별성과급 지급 합의, 는  년부터 흑자전환하며 경영이 정상화 됐으나  년 불어 닥친  코로나  팬데믹으로 광고 및 사업 매출이 크게 감소하며  억 원 적자를 기록했다  이에  년  월   임직원들은 사원   간부  의 급여를  ,1,0
734,올해도 봄꽃 축제 없어 시민 자유 관람은 가능 ,올해도 부산지역의 봄꽃 축제가  코로나  확산으로 대부분 취소됐습니다  부산시는 낙동강유채꽃축제 등과 관련해 별도의 대면 행사를 열지 않는 대신 방역수칙이 완화된 점 등을 고려해 꽃이 핀 현장에서 누구나 자유롭게  ,0,1
735, 자막 리포트  광주 소아 청소년 확진 증가  백신 접종 확대,오미크론 확산세가 좀처럼 잡히지 않으면서  코로나 에 확진된 소아 청소년들이 연일 늘어나고 있습니다  많아지고  코로나  감염에 대비해 약품을 미리 확보해두려는 수요가 함께 몰리고 있기 때문인 것으로  ,0,0
736,아프리카 부호  러시아발 식량 위기에 자체 비료 공장 열어, 코로나  팬데믹 세계적 대유행  이전인  년에는  만명이었다  남아프리카공화국 농업 비즈니스 회의소의 수석 경제분석가 완딜레 시흘로보는 러시아의 우크라이나 침공이 길어질 경우 아프리카 일부 지역은  ,0,0
737, 모건  억 단타  안랩 또 하락  분 국내주식 ,개발하는  코로나   먹는 치료제  후보물질  의 상용화를 앞당길 계획을 정기주주총회를 통해 발표한 이날 유가증권시장에서 상한가에 도달했다  마감 종가는  만 원이다  일동제약은  코로나  ,0,0
738,인수위  교육부 업무보고 교육부 축소  등 조직 개편 논의 없어,대표적인 교육 현안인  학교  코로나  대응 지원  교육격차 해소  고교학점제 등에 대해서는 현장의 의견수렴과 함께 이후 대책을 논의하기로 했다  인수위는 이날 업무보고 내용을 바탕으로 다양한 의견수렴 절차와  ,1,0
739,최현규 한국콜마 대표  적극적 해외 공략과 전략적 투자로 기업가치 제고 , 사진 한국콜마 최 대표는  격변하는 시장 상황과  코로나  장기화로 어려운 경영상황이었지만 비대면 유통채널 제품개발 강화 등을 통해 매출 성장을 이뤄냈다 고 평가했다  이번 주주총회에서는 지난해 매출  ,1,1
740, 년도 공인회계사 제 차  명 합격 수석  세 민지혜 씨,합격자 가운데 특히 올해 시험은  코로나  확진자  명 및 자가격리자  명이 시험에 응시하여  명 확진자  명  자가격리자  명 이 합격한 것으로 나타났다  확진자 및 자가격리자는 생활치료센터 등 별도의  ,1,0
741,연세의료원  온라인 의료서비스 확대 스마트 병원 구축,업무 진행 상황을 다른 의료진과 공유할 수도 있다  임준석 연세의료원 디지털헬스실장은  온라인 시스템을 활용해  코로나  감염을 방지하며 의료진과 환자  보호자 모두가 편리한 의료 환경을 조성했다 고 말했다 ,0,1
742,아산교육청  행정실장 대상 찾아가는 청렴특강 실시,이경범 교육장은  코로나 로 인해서 학교현장에서 최선을 다해주시는 행정실장님들께 감사드리며  청렴은  한편 이 날 행사는 마스크 착용  손소독  거리두기 등  코로나  감염 예방을 위해 철저한 방역수칙을  ,1,1
743,광주문화재단  광주 문화예술 기부금 매칭 지원사업 공모, 광주광역시와 광주문화재단은  코로나 로 지친 우리 지역 문화 예술인들에게 안정적인 창작활동 지원을 위해 광주 문화예술 기부금 매칭지원사업  공모를 시작으로   광주형 문화메세나  문화동행 의 첫발을  ,0,0
744, 트렌드 리딩  뉴미디어란 ,가장 일반적인 예로 온라인 신문  블로그  위키  위키피디아 등  소셜미디어 등의 웹 사이트를 들 수 있다 코로나  팬데믹이  년차에 접어든  년  변이바이러스 확산으로 인한 방역 위기에 대면 접촉이  ,1,0
745,인수위  금융위에  소상공인 손실보상금 연계 금융지원 마련하라 , 금융위원회는  일 대통령직인수위원회 인수위  업무보고에서  코로나 로 피해를 본 소상공인에 대한  금융위 업무보고를 받은 인수위원들은  코로나 의 피해로부터 회복과 도약의 발판을 충분히 마련해야한다는  ,0,0
746, 일부터  약국 편의점  자가키트 판매 개수 제한 해제,식품의약품안전처는 현행 신종  코로나 바이러스 감염증 코로나  자가검사키트 판매 개수 제한을 해제하고  소포장 생산을 허용하는 등 자가검사키트 유통개선 조치를 일부 완화해 시행 기간을  월 일까지 연장한다고  ,0,0
747,연세의료원  온라인 의료서비스 적용한 스마트병원 구축,또 의료서비스 제공 과정에서 방역 안전성도 증대돼  코로나  팬데믹 상황에서 미래형 병원 모델로 주목받고  연세의료원 임준석 디지털헬스실장은  온라인 시스템을 활용해  코로나  감염을 방지하며 의료진과 환자  ,0,1
748,유럽  코로나  빗장 풀려  노랑풍선 하나투어 모두투어 고객잡기 분주, 년  코로나  확산 이후 처음으로 내놓는 터키여행상품이다  노랑풍선은 이탈리아와 스위스  프랑스 등  프랑스와 스페인  터키 등은 현재  코로나  백신 접종 증명서만 있으면 유전자증폭검사나 신속항원검사를  ,0,1
749,인수위  교육부 업무보고  교육부 통폐합 가능성에 촉각,이외에도 유아교육 및 초등돌봄서비스 강화 방안  학교  코로나  대응 지원 방안  교육 격차 해소  고교 학점제 등과 관련해서는 충분한 현장의 의견 수렴과 함께 추후 대책을 논의하기로 했다고 인수위는 전했다  인수위는  ,1,0
750,인천 연수구 드림스타트  아동 건강관리 프로그램 운영,이번 프로그램을 통해  코로나  장기화로 인해 신체 활동량 감소  성장 발달 지연 등 신체적 정서적으로 어려움을 겪고 있는 아동들의 기초체력 증진은 물론 스트레스를 완화하는 데 도움을 줄 수 있을 것으로 기대하고  ,0,0
751,김구라  코로나  확진 복면가왕 라디오스타  녹화 불참,방송인 김구라  연합뉴스  방송인 김구라가  코로나  확진 판정을 받았다  김구라는  일 오전 온라인  이날 김구라 소속사 라인엔터테인먼트는 백신  차 접종까지 마친 김구라가 최근  코로나  확진 판정을 받아  ,0,0
752, 일부터 자가진단키트  인  개  판매 개수 제한 해제,오는  일부터 약국과 편의점에서 판매하는 신종  코로나 바이러스 감염증 코로나  자가검사키트 판매 개수 제한이 해제된다   일 식품의약품안전처는 현행  코로나  자가검사키트 판매 개수 제한 인  회  개 을  ,0,0
753, 홈코노미  상품 수출 인기 식었다 상무부   무역 산업 기반 튼튼 ,수 대변인의 설명에 따르면 첫째   코로나  영향이 여전히 지속되고 있다  세계 공급망 병목 현상이 아직 해소되지 않아 반도체 칩 등 중요한 원자재 부족이 대외무역 기업의 발목을 잡고 있다  최근 전국 본토의  ,0,1
754,레스토닉침대의  아르망디  매트리스   라디오 협찬 진행,이번에 협찬 상품으로 정해진 레스토닉  아르망디  매트리스는 본드대신 핀을 사용하여 내장재를 고정시키는 친환경 공법인  에코 어태치  공법과 실제  코로나  방역복 제작에 쓰이는 원단을 사용하여 스프링을  ,0,0
755,인천 연수구   개 동 행정복지센터 연두방문 진행,이번 연두방문은  코로나  상황에 따라 소규모 간담회 형식으로  각 동 행정복지센터를 방문해 구의 주요업무 추진실적과 올해 사업계획을 설명하고 지역현안에 대한 진솔한 소통을 통해 주민여론을 수렴하기 위해  ,0,1
756,경기도    독립야구단 경기도리그  일 개막 밝혀 개월간 대장정 돌입,또 지난해  코로나 로 실시하지 못한 프로야구  군 및 대학팀과의 교류전을 확대하고  프로구단들을 초청해 트라이아웃 공개 선발 시험 도 실시할 예정이다  도는 프로리그에 진출하지 못하거나 은퇴 또는 방출된  ,0,0
757,농협장례식장전국협의회  년 정기총회 개최,농협은 현재 전국  개 농협에서  개의 장례식장을 운영하고 있는데   코로나 로 비대면 장례문화 보편화 등 경영환경의 변화에 대해  농협장례식장전국협의회 를 중심으로 상호 지원하고  영상조문서비스를 시범  ,1,1
758,한국콜마  정기 주주총회 개최 주주가치 제고 약속 ,신규 선임된 최현규 한국콜마 대표는  격변하는 시장 상황과  코로나  장기화로 어려운 경영상황 이었지만 비대면 유통채널 제품개발 강화 등을 통해 매출 성장을 이뤄냈다 며  올해는 해외시장을 확대하고  신성장  ,1,1
759, 리포트  광주 소아 청소년 확진 증가  백신 접종 확대,오미크론 확산세가 좀처럼 잡히지 않으면서  코로나 에 확진된 소아 청소년들이 연일 늘어나고 있습니다  많아지고  코로나  감염에 대비해 약품을 미리 확보해두려는 수요가 함께 몰리고 있기 때문인 것으로  ,0,0
760,   코로나  장기화에 영화 관람료 인상 생존 위한 결정 ,영화관  가  코로나 바이러스감염증 이하  코로나  장기화로 인한 피해로 생존을 위해 가격 인상에 나섰다   는 오는  월  일부터 영화 관람료를 인상한다고  일 발표했다   코로나  이후 세 번째 인상이다  성인   ,1,0
761,물류 산업을 바꾸는 운반 로봇    테크트렌드 ,신종  코로나 바이러스 감염증 코로나  사태의 팬데믹 세계적 유행  이후 재택근무 재택수업 등 집을 주요 활동 공간으로 삼는 새로운 라이프스타일이 확산됐다  다양한 재택 활동이 가능하게 된 데는 유통  ,1,1
762,하나카드 권길주  년  연임 이끈 최대 실적 해외사업 적자 등 과제도 산적,동남아 등에 진출해 사업 포트폴리오를 확장시키는 타 카드사들과 달리  지난  년 일본에 진출했으나  코로나  여파로 지난해  만 원의 순손실을 기록했다  신사업 발굴 역시 속도를 내야 한다는 지적이다  ,1,0
763,부평구의회  의정활동 온라인 영상 제공,이번 영상은  코로나  확산으로 의회 방문 체험이 어려워진 상황에서 청소년들이 온라인으로 간접적인 의회 체험을 할 수 있도록 제작되었다  기초의회의 대표적인  ,1,0
764,성남시  년 제 회 추가경정예산 확정,지원비   코로나 예방접종시행비 등  억원 규모의 국 도비 보조사업도  및  코로나   로 어려움을 겪고 있는 시민들을 위해 노력하겠다고 말했다  아래는 위 기사를  ,1,0
765, 코로나  고양시  명 파주시  명 확진,허일현 박상돈 기자   전국의  코로나  확진자가  일  시 기준  만 명이 발생한 가운데 경기 고양시는  명  파주시는  명이 확진됐다  고양시의 경우 덕양구 명  일산동구 명  ,0,0
766, 대학가 투데이  강원대  국민대  경상국립대  한밭대  조선대  대구가톨릭대 , 차년도에는  개 강의실 환경 개선사업과   강의실 첨단강의실을 구축해  코로나 로 인한 비대면 상황에 대처했다  지난해에는 하이브리드 강의실 고도화 추진으로 비대면 교육환경을 강화했고  원패스 학사행정  ,1,0
767,여수시   이순신 숨결 따라 낮달 산책투어  운영,시 관계자는  체험형 관광 상품 운영으로 호국충절의 도시 여수를 알리고  가족 단위 관광객에게 좋은 추억과 교육의 기회도 제공하고 있다 면서  코로나  방지를 위해 방역지침을 철저히 준수하고 체험객의 안전에도  ,0,1
768,울산 하늘공원   코로나  사망자 급증에 화장 가동 확대, 코로나 로 울산 인근지역 사망자가 급증하자 울산 하늘공원이 화장 가동을 확대하기로 했다  울산시설공단  하늘공원 관계자는  현재 하늘공원은 직원의  코로나  확진에 따른 격리와 휴직 등으로 인력이 부족 상황  ,0,0
769, 일부터 자가키트 구입 제한 푼다 가격은  원 유지,현재  인당  개로 구매가 제한된 신종 코로나 바이러스감염증 코로나  자가검사키트 구매개수 제한이 해제된다 식품의약품안전처는 현행  코로나  자가검사키트 유통개선조치에 대해  오는  일부터 판매 개수 제한을  ,0,0
770,인수위  금융위에  소상공인 손실보상 금융지원 방안 마련해달라 ,인수위는 금융위에  코로나  피해 소상공인 자영업자에 대한 손실보상금 등 지원 정책과 연계해 다양한  업무보고를 받은 인수위원들은  코로나  피해 소상공인 자영업자에 대한 손실보상금 등 지원정책과 연계한  ,0,0
771,자가검사키트 판매 개수 제한 해제 소포장 생산도 허용,이투데이 유혜은 기자   신종  코로나 바이러스 감염증 코로나  자가검사키트의 판매 개수 제한이  일부터 해제된다  식품의약품안전처는 현행  코로나  자가검사키트 유통개선조치의 시행 기간을 일부 완화해  월  ,0,0
772,전북 확진자 공무원 시험장 김제 조성,전북지역  코로나  확진자를 위한 공무원 채용 필기 시험장이 김제에 마련됩니다  전북도 인사혁신처는 다음 달  일 전국  개 시도에서 치러지는  년도 국가직  급 공무원 필기시험에 확진자가  ,0,0
773,신규 확진자  인천  만 명대 경기  만 명대, 일  시 기준 인천 지역의  코로나  신규 확진자 수는  만  명입니다   코로나  관련 사망자도  명 발생했는데요  인천 지역  코로나 관련 누적 사망자 수는 총  명입니다  인천 지역의 재택 치료자 수는  ,0,0
774, 증시 돋보기  개인투자자 이틀연속 삼성전자 순매수 가장 많아,시오노기제약과 일본 정부가 시오노기제약이 일동제약과 공동 개발하고 있는 경구용  코로나  치료제 후보물질인   공급을 위한 기본합의서를 체결했다는 소식에 영향을 받은 것으로 풀이된다  이어  ,0,0
775,에스티팜   코로나    백신 임상 상 시험계획 승인,에스티팜이 식품의약품안전처로부터  코로나    백신 후보물질  에 대한 임상 상 시험계획 을   는 글로벌 임상을 통해 안전성이 검증된 지질나노입자 를 전달체로 사용한 국내 최초의  코로나  ,1,1
776,인수위  금융위에  소상공인 손실보상 연계 지원 방안 마련해 달라 ,금융위원회에  코로나  피해 소상공인과 자영업자에 대한 손실보상금 등 지원 정책과 연계해 다양한 금융  업무보고에 이은 토론 시간에는 소상공인과 자영업자에 대한  코로나  금융지원 평가와 향후 관리 방안  ,0,0
777, 섬 신안  섬 수선화 축제  취소,   섬 신안  섬 수선화 축제  취소  신안군은 대한민국을 대표하는 섬 축제인  섬 수선화 축제 를  코로나  신안 섬수선화축제위원회는 수선화 재배단지를 배경으로 다채로운 체험행사를 준비했지만   코로나  ,1,1
778,   코로나  치료제 이부실드  유럽서도 승인권고,성재준 바이오전문기자   다국적제약사 아스트라제네카 에서 개발한 신종  코로나 바이러스 감염증 코로나  항체 복합체 이부실드 성분 틱사게비맙 실가비맙 가 유럽에서 승인 권고를 획득했다   일 현지시간  ,0,0
779, 무장애 숲길 식물원 나란히 첫 선  부천 새 명소로, 신귀현 부천시 공원사업단장   코로나 로 일상에 지친 시민들에게 편안하고 쾌적한 휴식처가 되고  무장애 숲길과 수피아 식물원이 시민이 여가를 즐길 수 있는 복합 공간의 명소로 거듭나기를 바랍니다  ,0,1
780,서산 마을관리 사회적협동조합 설립 총회 개최,서산 마을관리 사회적협동조합 설립 총회 개최 이날  코로나  확산 사태로 필수 한기웅 서산시민센터장  진언희 사무국장  김영균 도시과 도시재생팀장과 조합 임원들만 참석했다  총회에서는 지난해  월부터 지속적인  ,1,0
781,버스기사 생활안정지원금  만 원 지급,정부가  코로나 로 소득이 감소한 버스 노선과 전세버스 기사들에게  일부터 생활안전지원금  만 원을 지급합니다  정부는 당초 올해  차 추경예산을 편성하며  인당  만 원 지원을 예고했었는데요  예비비 추가  ,0,0
782,한국정보기술연구원 공동주관   파나마시티 파나마 종합박람회  참가,한국 기업들은  코로나  팬데믹의 어려운 상황 속에서도 해외 바이어들의 관심을 한 몸에 받으며 수출  공동 주관기관의 실무책임자인   서윤아 팀장은  코로나 로 인해  년과  년 전시회가 취소됐고   년  ,0,1
783,확진 임산부 구급차에서 출산  산모 아이 모두 건강, 코로나  확진 임산부가 구급차에서 아이를 출산했습니다  지난  일 인천소방본부는 인천시 서구의 한 주택에서 확진 판정을 받은 만삭 임산부가 진통을 겪고 있다는 신고를 접수했는데요  여성은 병원으로 이동하는  ,1,0
784,전북  코로나   만 명 확진,전북지역에서는 지난  일 만 천 명이  코로나  확진 판정을 받았습니다  사망자는  명 더 늘어  명으로 집계됐습니다  지역별로는 전주  천 명  정읍  명  남원  명  김제  명  ,0,0
785,브이디컴퍼니    레스토랑 서빙로봇   공개,이어  올해   프랜차이즈 창업 박람회는 비대면 무인화 서비스가 주를 이뤘다 며  코로나 의 장기화로 서빙로봇 보급은 더욱 탄력받을 것으로 내다본다 고 말했다 ,0,1
786, 당선인 부친   코로나  확진 특혜 안 받겠다 ,윤석열 당선인의 부친 윤기중 연세대 명예교수가 신종  코로나 바이러스 감염증 코로나 에 확진돼 병원에 입원했다   일 머니투데이에 따르면 윤 명예교수는 서울 모처 병원의   병동 등 특별 병동이 아닌 일반  코로나  ,0,0
787,디아지오 위스키   윈저   억에 사모펀드 매각,국내 블렌디드 위스키 시장에서 골든블루에 이어 판매량  위이자 회사 매출의 절반 이상을 책임지는 핵심 브랜드다  이런  효자 상품 을 매각하는 것은  코로나  사태 이후 윈저 매출이 큰 타격을 입었기 때문으로 보인다 ,0,0
788,유통업계 올해 주총의 화두는  새판  또 새판 , 코로나 로 인해 온라인을 중심으로 유통 산업이 빠르게 변화되고 있는 만큼   플랫폼 개발 등을 통해 새 판  신세계는  코로나 로 가속화된 디지털 흐름에 맞춰 온오프라인 통합형 백화점을 세워나갈 계획이다  차정호  ,1,1
789, 포토  신속항원검사로 바쁜 포항시 초곡리 동네병원, 일  코로나  신속항원검사를 하느라 의료진들이 눈코틀 새 없이 바삐 움직이고 있다  최근 문을 연 바른연합내과 건강검진센터 피부과 소아청소년과 는 임시로 병원입구에 선별검사소를 열고 포항시민들의  코로나  ,0,0
790,자가키트 유통개선조치 일부 완화 월까지 연장,뉴스토마토   동지훈 기자    코로나  자가검사키트   사진 동지훈 기자  식품의약품안전처 이하 식약처 는 현행  코로나  자가검사키트 유통개선조치를 일부 완화해 다음달  일까지 연장 시행한다고  일 밝혔다  ,0,0
791, 금융지주   기 정기주총 개최  주당 배당금  원  결정,확산하는  코로나  감염병에 대응하고자 이번 정기주총 회의장 입구에 열화상 카메라와 비접촉 체온계를 설치  운용했다 며  또한 마스크를 미착용한 주주에 마스크를 배부하는 등  코로나  감염에 철저하게  ,0,0
792,밀양시  위양지서 농특산물 주말 직거래장터 운영,구입해  코로나 로 지친 몸과 마음을 맛있는 먹거리로 해소하시길 바란다 고 말했다  장터는 최근  코로나  바이러스 확산에 따라 일상회복단계 방역수칙을 철저히 준수하며  월  일까지 주말마다 운영되지만  ,1,1
793,휴온스  송수영 윤상배 각자 대표 체제 전환,휴온스그룹 관계자는  휴온스와 휴메딕스 모두  코로나 로 장기화와 경기 침체에도 불구하고 준비해온 성장 모멘텀들이 제 역할을 해 사상 최대 매출을 기록  실적 방어에 성공했다 라며  앞으로도 지속 성장을 위한  ,0,0
794, 해병대 입대  피오  스태프 입대 축하 파티에 떨떠름  정신 바짝 차립니다 ,소속사에 따르면 피오는 신종  코로나 바이러스 감염증 코로나  확산 방지를 위해 입대 현장 공개 없이 조용히 입소할 예정이다  피오는   예능 프로그램  놀라운 토요일  녹화에 참여하는 등 입대 전까지도 바쁜  ,0,0
795,휴온스 휴메딕스  정기 주주총회 개최 모든 안건 통과,휴온스그룹 관계자는  휴온스와 휴메딕스 모두  코로나 로 장기화와 경기침체에도 불구하고 준비해온 성장 모멘텀들이 제 역할을 해 사상 최대 매출을 기록  실적 방어에 성공했다 며  휴온스와 휴메딕스는 올해도  ,1,0
796,전문가들이 본  의 노동 노사균형 정책 보이지 않아 ,이날 토론회는 신종  코로나 바이러스 감염증 코로나  상황을 고려해 온라인으로도 생중계됐다  토론회에서는  노동시장 이슈와 새 정부 과제  새 정부 노동정책과 법 제도 개선 과제  포스트  코로나  시대 노동시장  ,1,1
797,황신영  목안에 개미  마리가 있다고   충격 코로나  확진 후 표정 보니,개그우먼 황신영이  코로나  증상을 전했다  황신영은  일 자신의 인스타그램 스토리를 통해  목 안이  지난  일 황신영은  저랑 아준이 둘만  코로나  걸렸어요  안방에서 단 둘이 격리합니다 라면서  코로나  확진  ,1,1
798, 기업    릴레이 헌혈 행사에 직원 시민 등  천 명 동참, 그룹이  코로나  등으로 인한 혈액 부족 문제에 도움을 주고자 지난 두 달간 진행해온 헌혈 릴레이 캠페인에 그룹과 협력사 직원  일반인 등 모두  천 명가량이 동참했습니다   는 헌혈 접근성 확대를 위해 헌혈버스  대  ,1,0
799, 영상 금융지주  주총서  주주친화  한목소리 배당기대감 커졌다, 코로나 로 작년에  로 축소됐던 배당성향을  코로나  이전 수준으로 회복시켰으며 주당배당금은 배당성향 정상화와 단기순이익 증가에 힘입어 전년 대비해서 약   증가했습니다  우리금융지주는 정관을 바꿔  ,0,0
800,인수위  교육격차 고교학점제는 현장 의견 수렴이 먼저 ,그러나 대표적 교육 현안인  학교의  코로나  대응 지원  교육격차 해소  고교학점제 등에 대해선 별다른 진전이 없었다  우선 현장 의견을 수렴한 뒤 대책을 논의하기로 했다  안철수 인수위 위원장의 후보자 시절  ,0,0
801, 코로나  먹는 치료제 도입 월 말  만 명분 추진, 코로나  먹는 치료제 도입이 진행되고 있다  중앙재난안전대책본부에서는 보건복지부로부터  코로나  백신 치료제 개발 현황 및 지원 방안을 보고받고 이를 논의했다  정부는 먹는 치료제 총  만  천 명분을 확보하고  ,0,0
802,무심사  제 회 수륙용왕대재와 방생법회 봉행,방생대법회 이후 부에서는 코로나 로 지친 지역민들을 위해 무심사가 힐링 산사음악회 를 선보여 잠시나마 다채로운 선율 속 봄을 만끽 할 수 있습니다  낙동강 무심사 주지 무심스님은 영가를  ,0,1
803,식약처   일부터  코로나  자가검사키트 판매 개수 제한 해제,오는  일부터 약국과 편의점에서  코로나  자가검사키트를 원하는 만큼 구매할 수 있게 됐다  사진 연합뉴스  일 식품의약품안전처는 현행  코로나  자가검사키트 유통개선조치의 판매 개수 제한을 해제하고 소포장  ,0,0
804, 일 제약바이오 소식  보령제약 에스티팜 일동제약,에스티팜의 신종  코로나 바이러스 감염증 코로나  메신저리보핵산  백신 후보물질의 임상 상 시험계획 을 승인받았다  일동제약과 일동홀딩스가 정기주주총회를 개최했다고  일 밝혔다  이와 같은  ,0,1
805,한신대  머물고 싶은 대학 만들 것   학생행복라운지  개소,이어  차 연도에는  개 강의실 환경 개선사업과   강의실 첨단강의실을 구축하는 한편 토론 강의 강의  온 오프라인 수업이 동시에 가능한 강의실 환경을 조성해  코로나 로 인한 비대면 상황을 대처해 나갔다  지난해  ,1,1
806,팬데믹 기간 동안 악화된 인재난  당분간 악순환 예상된다,돌파구가 필요한데  보이질 않는다 보안뉴스    코로나  바이러스가 창궐하고서  년이 지났다  그 사이 많은 기업들이 보안 전문가를 찾느라 애를 먹고 있다  아니  심지어 이미 근무하는 보안 담당자들이 죄나 나간다고  ,1,0
807,폭등하던 안랩 돌연 폭락  총리 무산설 때문 ,현재 안 위원장은 신종  코로나 바이러스 감염증 코로나  비상대응 특위를 이끌고 각 분과의 업무보고를 받으면서 윤석열 정부의 국정과제 다듬기와 큰 틀을 그려나가는 데 주력하고 있다   모건은  일사이 안랩  ,1,1
808,수영의 자랑  광안리   드론 라이트쇼 평화의 메시지 로 시작,자리매김해  코로나 로 장기간 침체된 지역상권이 활기를 되찾고  일상회복을 기원하는 시간이 될 것으로 기대하고 있다 며  아울러  드론 불빛이 만들어낸 평화와 위로의 메시지가  코로나 로 지친 시민들뿐 아니라  전  ,0,0
809,에스티팜   코로나   백신 임상  상 시험계획 승인,  컨소시엄은 에스티팜이 식품의약품안전처로부터  코로나  메신저리보핵산 백신 후보물질   사진 한국제약바이오협회  특히  코로나  백신 접종율이 낮은 남아프리카공화국에서도 임상을 진행  임상  ,1,1
810,자가검사키트 유통개선조치  일부 완화해  월까지 연장,식품의약품안전처 처장 김강립 는 현행  코로나  자가검사키트 유통개선조치를 오는  월  일까지  식약처는 유통개선조치의 일부 내용을 완화한 이유로  코로나  확진자 증가에 따라 국민이 원하는 만큼 구입해  ,0,0
811, 코로나  사태 우려에도  월 일부터 카페 음식점 일회용품 전면금지, 코로나  사태 우려에 식품접객업종 매장 내 일회용품 사용을 한시적으로 허용했으나  월부터 종료된다   사진 픽사베이  코로나  사태 우려에 식품접객업종 매장 내 일회용품 사용을 한시적으로 허용했으나  월부터  ,0,0
812,속초  코로나  확진자  명 번  추가 발생,속초에서  일  코로나  확진자  명 번 이 추가로 발생했다  속초시 보건당국에 따르면 속초시민  명과 타지역 거주자  명이 이날 양성판정을 받았다 ,1,0
813,약사회  일반약 처방약 중복 복용 관련 설문조사 검토,약사회 관계자  씨는  코로나  재택치료로 약을 처방받는 사람들이 제대로 약을 먹었는지 설문조사를 하는 것이 필요하다 며  전국  개 지부에서  개씩만 뽑아서 진행해도  개 표본이 나온다 고 말했다  이어  ,1,0
814, 리포트  광주 소아 청소년 확진 증가  백신 접종 확대,오미크론 확산세가 좀처럼 잡히지 않으면서  코로나 에 확진된 소아 청소년들이 연일 늘어나고 있습니다  많아지고  코로나  감염에 대비해 약품을 미리 확보해두려는 수요가 함께 몰리고 있기 때문인 것으로  ,0,0
815,김상규  스포츠 마케팅으로 창원경제 활성화 ,김 후보는  코로나 로 침체한 창원시를 생활스포츠로 일으키는 것도 한 방법이라고 했다  특히 스포츠마케팅을 통한 지역경제효과는 상상을 초월한다  배드민턴 전용 연습장  전용 경기장 등을 준비함과 동시에 창원시  ,0,1
816,춘천  코로나  확진자  명  추가 발생,춘천에서  코로나  확진자  명이  일 추가 발생했다  이들은 가족이나 지인 등의 접촉자  유증상자 등이다  또 이들 중 고위험시설  곳에서 확진자  명이 포함됐다  시는 확진자들의 이동동선 등을 소독하고  ,1,1
817,안산시  봄소식 풍도 섬 전체가 야생화 군락지로 변신,올해는 특히  코로나 로 사람들의 발길이 뜸한 탓에 예년보다 더 많은 야생화를 볼 수 있다  풍도에서 야생화를 볼 때는 몇 가지 주의점이 있다  야생화 주변에 있는 낙엽은 추위로부터 야생화를 보호해주는 이불 역할을  ,0,1
818,이용섭 광주시장  제 기 빛고을청년봉사단 발대식 참석,이날 발대식은  코로나  상황을 감안해 현장과 비대면 화상회의를 병행해 진행됐으며  봉사단 선서  리얼빛청 토크쇼 등 순으로 진행됐다  빛고을청년봉사단은 선서를 통해 지역사회 발전과 행복한 광주 공동체 조성  ,0,1
819,휴온스  정기 주총 신임 송수영 윤상배 대표이사 선임,휴온스그룹 관계자는  휴온스와 휴메딕스 모두  코로나 로 장기화와 경기침체에도 불구하고 준비해온 성장 모멘텀들이 제 역할을 해 사상 최대 매출을 기록  실적 방어에 성공했다 며  휴온스와 휴메딕스는 올해도  ,0,0
820,코시국 연 매출  억원 찍은 외식업계 샛별  영업 비결 뭐길래,채널   서민갑부 에서  코로나 에도 외식업으로 연 매출  억 원을 이룬 외식업계의 샛별  이승진 씨의  그러나  코로나  앞에서 만큼은 승진 씨도 매출 감소를 피하기 어려웠다고  이에 승진 씨는 위기의 상황을 기회의  ,0,0
821, 소라픽  올봄  꼭 가야하는 전시회 베스트 티몬 위메프 번가에서 만나는 ,신종  코로나 바이러스 감염증 코로나  확진자가 폭증하고 있지만  역설적으로 사람들은 점점 일상을 회복하고 있는 모습입니다  정부가 백신패스 해제  거리두기 완화  재택치료 등  코로나  관련 제재를 완화하고 있기  ,1,1
